Price,Age,Engine_Durability,Model_Honda/Volvo/Ford,Model_Isuzu/MG,Model_Jeep/Skoda,Model_Kia/Audi/Maz/Mini/Suz/Land/VW,Model_LDV/GWM,Model_Lexus/BMW,Model_Mit/Hyun/Benz/Ren/Nis/Sub/Toy,Body_Coupe/Convertible,Body_Hatchback,Body_Sedan,Body_Wagon,Transmission_Manual,Drive_AWD,Drive_Rear,Fuel_type_Hybrid,Fuel_type_LPG,Fuel_type_Unleaded
35390.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35090.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35390.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25490.0,1,100.82,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
26490.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25615.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25615.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28490.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25490.0,1,86.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
30615.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32990.0,2,59.53599999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
30615.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26490.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30615.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30440.0,1,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25900.0,1,126.02499999999999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
28490.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33490.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34115.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28115.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35490.0,2,138.1263157894737,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
31241.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32990.0,1,131.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36990.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34585.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31990.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34585.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36990.0,1,74.41999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31990.0,1,246.42,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
31241.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35185.0,1,74.31428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29990.0,1,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31490.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34490.0,1,74.31428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34990.0,1,246.42,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
31490.0,1,246.42,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
34990.0,2,130.04999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31490.0,1,246.42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
31490.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32490.0,1,138.1263157894737,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33499.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32990.0,1,132.49599999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36990.0,1,116.28124999999997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
31490.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35885.0,2,93.02499999999998,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34290.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26480.0,1,126.02499999999999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
34488.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26480.0,2,126.02499999999999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29500.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
30615.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31274.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32990.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36099.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35474.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34900.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25615.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30590.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34490.0,1,131.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25615.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34880.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28990.0,1,100.82,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
28090.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32990.0,1,131.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28115.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25081.0,1,70.04166666666666,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
34090.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29990.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25540.0,1,84.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34090.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29057.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31090.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29682.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34090.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28115.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30615.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34090.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31490.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28115.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32090.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31866.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36990.0,1,106.3142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30615.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30615.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29990.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29057.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28115.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31241.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25540.0,1,84.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34115.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32990.0,1,131.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32990.0,1,131.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25540.0,1,84.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32990.0,1,131.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30615.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36880.0,2,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29682.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34990.0,2,134.42666666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25338.0,1,56.03333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36990.0,1,130.04999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33867.0,1,74.31428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35108.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28888.0,2,100.82,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
34990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31990.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25500.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34490.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35210.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31990.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25500.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25500.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31485.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30990.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30488.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32990.0,2,130.04999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28990.0,2,130.04999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28990.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32090.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31858.0,1,126.02499999999999,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
29990.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34090.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32990.0,1,100.82,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
28990.0,1,74.41999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32090.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34090.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33490.0,1,138.1263157894737,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29990.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33490.0,1,138.1263157894737,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32990.0,1,131.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33490.0,1,138.1263157894737,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29490.0,1,132.49599999999998,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36490.0,2,132.49599999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36490.0,2,132.49599999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33590.0,1,131.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34490.0,1,246.42,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
34490.0,1,131.22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29998.0,1,84.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30763.0,1,126.02499999999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
34897.0,2,74.41999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29688.0,2,74.31428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30590.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25490.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25490.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28750.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
33888.0,2,130.04999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27990.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25490.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34485.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31485.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34485.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30250.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
31485.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32999.0,1,59.53599999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
34485.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30990.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31485.0,1,0.026666666666666672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31485.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30990.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31485.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30990.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30990.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32999.0,1,59.53599999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
29900.0,1,82.68888888888887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30990.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36990.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34485.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34485.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27990.0,2,65.02499999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
33990.0,1,165.61999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33999.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35885.0,2,74.41999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30490.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33750.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
32990.0,2,130.04999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28495.0,1,93.02499999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31690.0,3,134.42666666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28590.0,1,93.02499999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29990.0,1,74.31428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29888.0,1,74.31428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34108.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34108.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33888.0,2,74.31428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28108.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36585.0,1,104.976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28090.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25608.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28350.0,2,130.04999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36585.0,1,104.976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29990.0,1,130.04999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34490.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35875.0,1,116.28124999999997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
34990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32990.0,2,130.04999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33490.0,1,193.8846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30500.0,1,193.8846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29990.0,1,193.8846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29990.0,1,193.8846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34500.0,1,193.8846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30490.0,1,193.8846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25888.0,1,106.3142857142857,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
25888.0,1,86.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
28990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35888.0,1,100.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28888.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
25590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33490.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36300.0,1,116.28124999999997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
28988.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
26990.0,1,148.83999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29888.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
29590.0,1,130.04999999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29988.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
28388.0,1,69.36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
33490.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29988.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
33990.0,1,104.03999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29988.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
29988.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
30388.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
30388.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
29988.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
30490.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
30388.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
29988.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
34888.0,1,74.41999999999999,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28388.0,1,86.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
30388.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
28490.0,1,86.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
28388.0,1,86.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35388.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
28888.0,1,86.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
30388.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
36988.0,1,74.41999999999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35288.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32990.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
35888.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
35688.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36888.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
35288.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
32888.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
30990.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
34388.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
32388.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
36388.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
34588.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30490.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
32388.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
33988.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
34388.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
28990.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31988.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
34388.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
31800.0,1,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
33988.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
